ts_code,name,management,custodian,fund_type,found_date,due_date,list_date,issue_date,delist_date,issue_amount,m_fee,c_fee,duration_year,p_value,min_amount,exp_return,benchmark,status,invest_type,type,trustee,purc_startdate,redm_startdate,market
150133.SZ,德信A(退市),德邦基金,交通银行,债券型,20130425,20170420,20130603,20130325,20170420,8.2459,0.7,0.2,,1.0,0.1,,中证1-7年中高收益企债指数*90%+银行活期存款利率(税后)*10%,D,被动指数型,契约型封闭式,,20130603,,E
150120.SZ,鼎利进取(退市),东吴基金,交通银行,债券型,20130425,20160425,20130625,20130325,20160425,4.2442,0.7,0.2,,1.0,5.0,,中国债券综合全价指数,D,债券型,契约型封闭式,,20130625,,E
513100.SH,纳指ETF,国泰基金,中国建设银行,股票型,20130425,,20130515,20130415,,2.6762,0.6,0.2,,1.0,0.1,,纳斯达克100指数(Nasdaq-100 Index)收益率(经汇率调整后的总收益指数收益率),L,被动指数型,契约型开放式,,20130515,20130515,E
160130.SZ,南方永利(退市),南方基金,中国工商银行,债券型,20130425,20200923,20130606,20130325,20200924,65.3598,0.7,0.2,,1.0,0.1,,一年期定期存款收益率(税后)+1.2%,D,债券型,契约型开放式,,20140428,20140428,E
510700.SH,百强ETF(退市),长盛基金,中国银行,股票型,20130424,20151013,20130531,20130401,20160513,6.2268,0.5,0.1,,1.0,0.1,,上证市值百强指数,D,被动指数型,契约型开放式,,20130531,20130531,E
150129.SZ,丰利债B(退市),鹏华基金,招商银行,债券型,20130423,20160424,20130719,20130325,20160425,8.9985,0.7,0.2,,1.0,5.0,,中债总指数收益率,D,债券型,契约型封闭式,,20130719,,E
510510.SH,中证500ETF广发,广发基金,中国工商银行,股票型,20130411,,20130524,20130318,,4.2504,0.5,0.1,,1.0,0.1,,中证500指数,L,被动指数型,契约型开放式,,20130524,20130524,E
511880.SH,银华日利ETF,银华基金,中国建设银行,货币市场型,20130401,,20130418,20130318,,22.0104,0.3,0.09,,100.0,0.1,,活期存款利率(税后),L,货币型,契约型开放式,,20130418,20130418,E
159001.SZ,货币ETF易方达,易方达基金,交通银行,货币市场型,20130329,,20141020,20130325,,10.7887,0.15,0.05,,100.0,0.1,,活期存款基准利率*(1-利息税税率),L,货币型,契约型开放式,,20130418,20130418,E
150122.SZ,银河进取(退市),银河基金,兴业银行,股票型,20130329,20180830,20130606,20130225,20180831,0.9715,1.0,0.2,,1.0,5.0,,沪深300成长指数收益率*95%+活期存款利率(税后)*5%,D,增强指数型,契约型封闭式,,20130606,,E
163112.SZ,申万债券(退市),申万菱信基金,中国工商银行,债券型,20130329,20150507,20130506,20130304,20150513,16.1138,0.6,0.18,,1.0,0.1,,每个封闭期起始日的一年期金融机构人民币存款基准利率(税后)+0.6%,D,债券型,契约型开放式,,20140331,20140331,E
150121.SZ,银河优先(退市),银河基金,兴业银行,股票型,20130329,20180830,20130606,20130225,20180831,0.9715,1.0,0.2,,1.0,5.0,,沪深300成长指数收益率*95%+活期存款利率(税后)*5%,D,增强指数型,契约型封闭式,,20130606,,E
510630.SH,消费ETF华夏,华夏基金,中国建设银行,股票型,20130328,,20130508,20130225,,5.9309,0.5,0.1,,1.0,0.1,,上证主要消费行业指数,L,被动指数型,契约型开放式,,20130508,20130508,E
150124.SZ,建信50B(退市),建信基金,交通银行,股票型,20130328,20201231,20130520,20130225,20210104,2.7165,1.0,0.22,,1.0,0.1,,央视财经50指数收益率*95%+银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20130520,,E
150123.SZ,建信50A(退市),建信基金,交通银行,股票型,20130328,20201231,20130520,20130225,20210104,2.7165,1.0,0.22,,1.0,0.1,,央视财经50指数收益率*95%+银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20130520,,E
510620.SH,材料行业(退市),华夏基金,中国建设银行,股票型,20130328,20160328,20130508,20130225,20160815,6.7297,0.5,0.1,,1.0,0.1,,上证原材料行业指数,D,被动指数型,契约型开放式,,20130508,20130508,E
510610.SH,能源行业(退市),华夏基金,中国建设银行,股票型,20130328,20160328,20130508,20130225,20160706,5.4859,0.5,0.1,,1.0,0.1,,上证能源行业指数,D,被动指数型,契约型开放式,,20130508,20130508,E
510650.SH,金融地产ETF华夏,华夏基金,中国建设银行,股票型,20130328,,20130508,20130225,,10.9645,0.5,0.1,,1.0,0.1,,上证金融地产行业指数,L,被动指数型,契约型开放式,,20130508,20130508,E
510660.SH,医药ETF华夏,华夏基金,中国建设银行,股票型,20130328,,20130508,20130225,,11.7788,0.5,0.1,,1.0,0.1,,上证医药卫生行业指数,L,被动指数型,契约型开放式,,20130508,20130508,E
163210.SZ,诺安纯债定开(退市),诺安基金,中国工商银行,债券型,20130327,20220606,20130624,20130228,20220615,6.873,0.7,0.2,,1.0,0.1,,三年期定期存款收益率(税后),D,债券型,契约型开放式,,20160328,20160328,E
165313.SZ,建信优势LOF,建信基金,交通银行,混合型,20130319,,20130403,20130319,,,1.2,0.2,,1.0,,,沪深300指数收益率*75%+中国债券总指数收益率*25%,L,混合型,契约型开放式,,20130403,20130403,E
150128.SZ,工银增B(退市),工银瑞信基金,招商银行,债券型,20130306,20160307,20130409,20130227,20160307,6.2138,0.7,0.2,3.0,1.0,5.0,,三年期定期存款利率+1.5%,D,债券型,契约型封闭式,,20130409,,E
510310.SH,沪深300ETF易方达,易方达基金,中国建设银行,股票型,20130306,,20130325,20130218,,11.0431,0.15,0.05,,1.0,0.1,,沪深300指数,L,被动指数型,契约型开放式,,20130325,20130325,E
511010.SH,国债ETF,国泰基金,中国建设银行,债券型,20130305,,20130325,20130221,,54.2363,0.15,0.05,,1.0,0.1,,上证5年期国债指数收益率,L,被动指数型,契约型开放式,,20130325,20130325,E
150127.SZ,双增B(退市),招商基金,中国农业银行,债券型,20130301,20150227,20131113,20130220,20150302,4.5009,0.6,0.2,2.0,1.0,5.0,,中债综合指数收益率*60%+天相可转债指数收益率*40%,D,债券型,契约型封闭式,,20131113,,E
160212.SZ,国泰估值LOF,国泰基金,中国工商银行,混合型,20130219,,20130227,20130219,,8.4311,1.2,0.2,,1.0,,,沪深300指数收益率*80%+中证全债指数收益率*20%,L,混合型,契约型开放式,,20130227,20130227,E
159925.SZ,沪深300ETF南方,南方基金,中国工商银行,股票型,20130218,,20130411,20130225,,39.592,0.15,0.05,,1.0,0.1,,沪深300指数,L,被动指数型,契约型开放式,,20130411,20130411,E
159923.SZ,中证A100ETF大成,大成基金,中国银行,股票型,20130207,,20130305,20130121,,3.9929,0.5,0.1,,1.0,0.1,,中证A100指数,L,被动指数型,契约型开放式,,20130305,20130305,E
159922.SZ,中证500ETF,嘉实基金,中国建设银行,股票型,20130206,,20130315,20130107,,31.0873,0.15,0.05,,1.0,0.1,,中证500指数,L,被动指数型,契约型开放式,,20130315,20130315,E
150118.SZ,房地产B(退市),国泰基金,中国银行,股票型,20130206,20201231,20130307,20130114,20210104,3.2081,1.0,0.2,,1.0,5.0,,国证房地产行业指数收益率*95%+银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20130307,,E
160218.SZ,房地产LOF,国泰基金,中国银行,股票型,20130206,,20210120,20130114,,3.2081,1.0,0.2,,1.0,5.0,,国证房地产行业指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20130226,20130304,E
510500.SH,中证500ETF,南方基金,中国农业银行,股票型,20130206,,20130315,20130110,,11.4755,0.15,0.05,,1.0,0.1,,中证500指数,L,被动指数型,契约型开放式,,20130315,20130315,E
150117.SZ,房地产A(退市),国泰基金,中国银行,股票型,20130206,20201231,20130307,20130114,20210104,3.2081,1.0,0.2,,1.0,5.0,,国证房地产行业指数收益率*95%+银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20130307,,E
160720.SZ,中期企债(退市),嘉实基金,中国银行,债券型,20130205,20200820,20130401,20130107,20200821,31.8611,0.5,0.1,,1.0,0.1,,中证中期企业债指数*95%+银行活期存款利率(税后)*5%,D,被动指数型,契约型开放式,,20130322,20130322,E
150102.SZ,利众B(退市),长信基金,浦发银行,债券型,20130204,20160204,20130426,20130121,20160204,2.087,0.7,0.2,3.0,1.0,5.0,,中债综合(全价)指数,D,债券型,契约型封闭式,,20130426,,E
150114.SZ,惠裕B(退市),中海基金,招商银行,债券型,20130107,20160107,20130328,20121128,20160107,5.1921,0.7,0.2,3.0,1.0,5.0,,中证全债指数,D,债券型,契约型封闭式,,20130328,,E
150115.SZ,同丰B(退市),长盛基金,中国银行,债券型,20121227,20140626,20130226,20121203,20140627,6.4694,0.7,0.2,,1.0,5.0,,中债综合指数(全价),D,债券型,契约型封闭式,,20130226,,E
511990.SH,华宝添益ETF,华宝基金,中国建设银行,货币市场型,20121227,,20130128,20121219,,18.0263,0.35,0.09,,100.0,0.1,,同期七天通知存款利率(税后),L,货币型,契约型开放式,,20130128,20130128,E
510330.SH,沪深300ETF华夏,华夏基金,中国工商银行,股票型,20121225,,20130116,20121217,,6.0281,0.15,0.05,,1.0,0.1,,沪深300指数,L,被动指数型,契约型开放式,,20130116,20130116,E
163415.SZ,兴全商业模式LOF,兴证全球基金,中国光大银行,混合型,20121218,,20130201,20121112,,5.4611,1.2,0.2,,1.0,0.1,,沪深300指数*80%+中证国债指数*20%,L,混合型,契约型开放式,,20130201,20130201,E
161821.SZ,银华50A(退市),银华基金,中国银行,债券型,20121213,20170717,20130118,20121105,20170718,26.6423,0.3,0.1,,1.0,0.1,,中证中票50指数*95%+银行活期存款利率(税后)*5%,D,被动指数型,契约型开放式,,20130114,20130114,E
159921.SZ,中小等权(退市),诺安基金,交通银行,股票型,20121210,20171031,20130131,20121105,20171108,2.5331,0.5,0.1,,1.0,0.1,,中小板等权重指数收益率,D,被动指数型,契约型开放式,,20130131,20130131,E
166902.SZ,民生增利定开(退市),民生加银基金,中国建设银行,债券型,20121115,20220628,20130130,20121009,20220705,10.1295,0.7,0.2,,1.0,0.1,,中国债券综合指数收益率,D,债券型,契约型开放式,,20151116,20151116,E
161119.SZ,易方达新综债LOF,易方达基金,中国农业银行,债券型,20121108,,20130109,20120928,,7.3451,0.15,0.05,,1.0,0.1,,中债-新综合指数,L,被动指数型,契约型开放式,,20121207,20130109,E
160621.SZ,鹏华丰和LOF,鹏华基金,招商银行,债券型,20121105,,20130109,20121015,,9.8683,0.8,0.2,,1.0,0.1,,中债综合指数收益率,L,债券型,契约型开放式,,20151105,20151105,E
150113.SZ,深100B(退市),工银瑞信基金,中国民生银行,股票型,20121025,20180416,20121105,20120903,20180416,1.0507,1.0,0.2,,1.0,5.0,,深证100指数收益率*95%+商业银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20121105,,E
150112.SZ,深100A(退市),工银瑞信基金,中国民生银行,股票型,20121025,20180416,20121105,20120903,20180416,1.0507,1.0,0.2,,1.0,5.0,,深证100指数收益率*95%+商业银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20121105,,E
150100.SZ,资源A(退市),鹏华基金,中国工商银行,股票型,20120927,20201231,20121018,20120827,20210104,2.3221,1.0,0.22,,1.0,5.0,,中证A股资源产业指数收益率*95%+银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20121018,,E
150101.SZ,资源B(退市),鹏华基金,中国工商银行,股票型,20120927,20201231,20121018,20120827,20210104,2.3221,1.0,0.22,,1.0,5.0,,中证A股资源产业指数收益率*95%+银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20121018,,E
160620.SZ,资源LOF,鹏华基金,中国工商银行,股票型,20120927,,20210118,20120827,,1.7897,1.0,0.2,,1.0,5.0,,中证A股资源产业指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20121019,20121019,E
150107.SZ,中小B(退市),易方达基金,中国建设银行,股票型,20120920,20190919,20121025,20120820,20190920,0.7539,1.0,0.22,7.0,1.0,5.0,,中小板价格指数收益率*95%+活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20121025,,E
150106.SZ,中小A(退市),易方达基金,中国建设银行,股票型,20120920,20190919,20121025,20120820,20190920,0.7539,1.0,0.22,7.0,1.0,5.0,,中小板价格指数收益率*95%+活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20121025,,E
150108.SZ,同辉100A(退市),长盛基金,中国建设银行,股票型,20120913,20170912,20120926,20120820,20170913,2.9503,1.0,0.22,5.0,1.0,5.0,,深证100等权重指数收益率*95%+一年期银行定期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20120926,,E
150109.SZ,同辉100B(退市),长盛基金,中国建设银行,股票型,20120913,20170912,20120926,20120820,20170913,2.9503,1.0,0.22,5.0,1.0,5.0,,深证100等权重指数收益率*95%+一年期银行定期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20120926,,E
150092.SZ,诺德300A(退市),诺德基金,中国银行,股票型,20120910,20200701,20120924,20120801,20200702,0.3386,1.0,0.2,,1.0,5.0,,深证300价格指数收益率*95%+金融同业存款利率*5%,D,被动指数型,契约型封闭式,,20120924,,E
150093.SZ,诺德300B(退市),诺德基金,中国银行,股票型,20120910,20200701,20120924,20120801,20200702,0.3386,1.0,0.2,,1.0,5.0,,深证300价格指数收益率*95%+金融同业存款利率*5%,D,被动指数型,契约型封闭式,,20120924,,E
150094.SZ,泰信400A(退市),泰信基金,中国工商银行,股票型,20120907,20201123,20120921,20120806,20201120,0.12,1.0,0.22,,1.0,5.0,,中证锐联基本面400指数收益率*95%+商业银行人民币活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20120921,,E
150095.SZ,泰信400B(退市),泰信基金,中国工商银行,股票型,20120907,20201123,20120921,20120806,20201120,0.12,1.0,0.22,,1.0,5.0,,中证锐联基本面400指数收益率*95%+商业银行人民币活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20120921,,E
150110.SZ,华商500A(退市),华商基金,中国工商银行,股票型,20120906,20150511,20120926,20120801,20150512,0.8333,1.0,0.22,3.0,1.0,5.0,,中证500指数收益率*95%+商业银行人民币活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20120926,,E
150111.SZ,华商500B(退市),华商基金,中国工商银行,股票型,20120906,20150511,20120926,20120801,20150512,1.2499,1.0,0.22,3.0,1.0,5.0,,中证500指数收益率*95%+商业银行人民币活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20120926,,E
510440.SH,500沪市ETF(退市),大成基金,中国银行,股票型,20120824,20221124,20121008,20120730,20221222,5.4106,0.5,0.1,,1.0,0.1,,中证500沪市指数,D,被动指数型,契约型开放式,,20121008,20121008,E
510430.SH,50等权ETF(退市),银华基金,中国建设银行,股票型,20120823,20200923,20120924,20120723,20201218,11.7992,0.5,0.1,,1.0,0.1,,上证50等权重指数,D,被动指数型,契约型开放式,,20120924,20120924,E
161820.SZ,银华纯债LOF,银华基金,中国工商银行,债券型,20120809,,20120905,20120709,,19.4487,0.3,0.1,,1.0,0.1,,中债综合指数(全价),L,债券型,契约型开放式,,20120910,20120910,E
510900.SH,恒生中国企业ETF易方达,易方达基金,交通银行,股票型,20120809,,20121022,20120709,,16.1654,0.6,0.15,,1.0,0.1,,恒生中国企业指数(使用估值汇率折算),L,被动指数型,契约型开放式,,20121022,20121022,E
159920.SZ,恒生ETF,华夏基金,中国银行,股票型,20120809,,20121022,20120709,,35.8556,0.6,0.15,,1.0,0.1,,(人民币/港币汇率*恒生指数)收益率,L,被动指数型,契约型开放式,,20121022,20121022,E
150091.SZ,成长B(退市),万家基金,中国工商银行,股票型,20120802,20180814,20121012,20120702,20180814,0.7405,1.0,0.22,,1.0,5.0,,中证创业成长指数收益率*95%+银行同业存款利率*5%,D,被动指数型,契约型封闭式,,20121012,,E
150090.SZ,成长A(退市),万家基金,中国工商银行,股票型,20120802,20180814,20121012,20120702,20180814,0.7405,1.0,0.22,,1.0,5.0,,中证创业成长指数收益率*95%+银行同业存款利率*5%,D,被动指数型,契约型封闭式,,20121012,,E
160916.SZ,优选LOF,大成基金,中国银行,混合型,20120727,,20121228,20120806,,35.729,1.2,0.2,,1.0,0.1,,沪深300指数收益率*80%+中证综合债券指数收益率*20%,L,混合型,契约型开放式,,20120917,20120917,E
164702.SZ,汇添富季季红定开(退市),汇添富基金,中国建设银行,债券型,20120726,20241101,20121025,20120614,20241104,6.2197,0.6,0.2,,1.0,0.1,,银行三年期定期存款利率(税后)+1%,D,债券型,契约型开放式,,20150727,20150727,E
150001.SZ,瑞福进取(退市),国投瑞银基金,中国工商银行,股票型,20120717,20150813,20120817,20120717,20150814,36.4581,1.0,0.22,3.0,1.0,5.0,,深证100价格指数收益率*95%+银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20120817,,E
150097.SZ,商品B(退市),招商基金,中国工商银行,股票型,20120628,20170628,20120725,20120521,20170629,3.1786,1.0,0.22,5.0,1.0,5.0,,中证大宗商品股票指数收益率*95%+商业银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20120725,,E
150096.SZ,商品A(退市),招商基金,中国工商银行,股票型,20120628,20170628,20120725,20120521,20170629,3.1786,1.0,0.22,5.0,1.0,5.0,,中证大宗商品股票指数收益率*95%+商业银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20120725,,E
